Physician_ID,Set,Primary_Specialty_Count,License_State_Count,Total_Amount_of_Payment_USDollars,Number_of_Payments,Number_of_Ownership_Interests,Has_Ownership_Interest
705,test,3,2,5560.039999999999,63,,
706,train,3,1,8031.739999999999,557,,
707,train,2,2,2356.8799999999997,89,,
708,train,3,1,23718.709999999995,428,,
709,train,2,3,8321.029999999999,124,,
710,train,3,2,322236.4599999999,314,,
711,train,3,1,8753.149999999996,357,,
712,train,3,2,1012.6500000000001,38,,
713,test,3,1,27181.349999999995,437,,
714,test,3,1,234093.37999999992,663,,
715,train,3,2,17151.69999999999,266,,
716,train,3,3,1016.8099999999998,59,,
717,train,2,1,631.1899999999999,34,,
718,train,2,1,1174.8600000000001,15,,
719,train,2,1,10907.150000000003,119,,
720,train,2,1,4755.220000000001,41,,
721,train,2,1,588.5999999999999,16,,
722,train,3,1,12820.680000000002,87,,
723,train,2,1,2054.9800000000005,125,,
724,train,3,2,1412485.7199999983,462,2.0,True
725,train,0,1,34542.33999999998,1245,,
726,train,2,1,1928.36,63,,
727,train,2,4,11287.490000000002,76,1.0,True
728,train,2,1,11305.659999999996,88,,
729,train,2,1,9259.72,220,,
730,test,3,1,7671.010000000002,457,,
731,train,2,1,1989.2699999999998,139,,
732,test,3,1,8511.72,405,,
733,train,2,1,575.0799999999998,39,,
734,train,3,1,3472.4,38,3.0,True
735,train,2,2,806.2499999999998,52,,
736,test,3,1,44124.279999999955,95,,
737,train,3,2,21855.70000000001,556,,
738,train,2,1,263.02,17,,
739,train,2,2,8644.990000000003,395,,
740,train,3,1,1285.7200000000003,21,,
741,train,2,1,2464.7999999999993,193,,
742,train,2,1,3524.11,54,,
743,train,2,1,3226.2100000000014,224,,
744,train,3,1,6160.459999999997,278,,
745,train,0,1,1994.7500000000011,163,,
746,train,3,1,2850.0,45,1.0,True
747,train,2,1,1001.9500000000002,43,,
748,train,3,1,372.36000000000007,17,,
749,train,3,1,7262.849999999999,37,,
750,train,2,1,11924.580000000002,427,,
751,train,2,1,22849.960000000014,420,,
752,train,0,1,969.5699999999999,47,,
753,train,0,2,673.3700000000001,29,,
754,train,3,1,783552.0600000003,1341,,
755,test,3,1,90148.17000000003,186,,
756,train,2,1,601.2300000000001,40,,
757,train,3,5,11538.659999999998,685,5.0,True
758,train,3,1,4587.420000000001,41,1.0,True
759,test,2,2,8963.049999999997,654,,
760,train,3,1,1291.4999999999998,68,,
761,train,3,3,5697.140000000004,465,,
762,test,3,1,385412.1400000003,353,,
763,train,2,1,21353.41000000001,90,,
764,train,3,1,771662.4300000005,1355,,
765,train,2,1,1682.7700000000002,106,,
766,train,3,1,2411.2399999999993,48,,
767,train,2,1,145926.30999999994,1910,,
768,train,2,2,1737835.6600000004,781,,
769,test,2,1,482.7999999999999,27,,
770,train,3,1,9198.080000000002,342,,
771,train,3,2,92885.50999999994,1041,,
772,train,2,2,13440.78,159,,
773,train,2,2,7393.240000000002,573,,
774,train,2,1,12784.18,996,,
775,train,3,2,33710.04999999998,156,,
776,test,3,2,1978.99,128,,
777,test,2,2,5087.320000000001,85,,
778,train,2,1,4378.820000000001,299,,
779,train,2,2,3679.619999999999,186,,
780,train,3,1,128771.31000000003,343,,
781,train,2,1,3633.459999999998,282,,
782,train,2,1,6852.759999999997,585,,
783,train,2,1,6535.429999999994,467,,
784,train,3,1,3984.1000000000026,258,,
785,train,2,1,19408.069999999978,665,,
786,train,3,3,7315.690000000001,236,,
787,train,2,2,3107.5300000000007,146,,
788,train,2,1,2489.09,117,,
789,train,3,1,19770.299999999974,999,,
790,train,2,1,1895.2100000000007,67,,
791,test,3,1,4091.42,164,,
792,train,2,1,4198.030000000001,36,,
793,train,2,1,12423.820000000007,120,,
794,train,3,1,7552.9100000000035,387,18.0,True
795,train,3,1,717650.5200000001,1791,,
796,train,0,1,861.76,24,,
797,train,2,2,2955.4299999999985,317,,
798,test,0,1,2596.8399999999992,71,,
799,train,2,1,2575.6600000000003,44,,
800,train,2,1,14320.970000000008,1039,,
801,train,2,1,9511.929999999998,124,,
802,train,2,1,3116.56,64,,
803,train,2,1,13329.629999999983,712,,
804,train,2,2,554.5,32,,
805,train,0,1,37499.439999999995,380,,
806,test,3,2,26502.97,519,,
807,train,3,1,82470.39000000006,890,,
808,train,2,1,1183.3200000000004,81,,
809,train,2,1,2294.0299999999993,134,,
810,train,3,2,4408.469999999999,221,,
811,train,2,1,884.2000000000002,60,,
812,train,3,3,12390.779999999997,1031,,
813,train,0,1,8662.199999999997,448,,
814,train,3,1,3279.369999999999,164,,
815,train,3,1,448972.8400000001,573,,
816,train,3,1,5216.430000000002,98,,
817,train,0,1,2748.899999999999,96,,
818,test,3,2,1824.4599999999998,22,,
819,train,2,1,1372.7499999999998,44,,
820,train,3,1,1930.9700000000005,41,,
821,train,2,1,323.51,19,,
822,train,2,1,12948.23,321,,
823,train,3,2,1235.31,83,,
824,train,3,2,3011.85,29,,
825,train,0,2,3653.7599999999993,213,,
826,train,2,1,13596.099999999999,72,1.0,True
827,test,3,1,5657.779999999999,396,,
828,train,2,1,1345.4000000000005,21,,
829,train,3,2,2673.7599999999993,152,,
830,train,2,2,434.31000000000006,17,,
831,train,2,1,4870.5700000000015,103,,
832,train,2,2,995.0200000000001,34,,
833,train,2,3,45270.49000000001,334,,
834,test,2,1,823.5999999999999,19,,
835,train,2,1,5227.129999999997,45,,
836,train,2,1,637.7800000000001,23,,
837,train,2,1,14358.809999999998,771,,
838,train,2,2,1571.2899999999997,81,,
839,train,3,1,2309.879999999999,130,,
840,test,2,1,1458.8399999999997,70,,
841,train,2,1,31918.72,101,,
842,train,2,2,1645.98,91,1.0,True
843,train,2,2,20129.52,1748,,
844,train,2,2,3932.099999999999,184,,
845,train,3,2,14599.470000000003,215,,
846,train,2,4,2618.75,148,,
847,train,2,1,1124.19,43,,
848,train,3,2,9502.450000000004,349,,
849,test,2,1,11914.44,574,,
850,train,2,3,38864.86000000001,135,,
851,train,2,1,1595.11,78,,
852,test,3,2,13596.029999999995,107,,
853,train,2,1,5506.129999999997,258,,
854,train,3,2,3493.4300000000026,193,,
855,train,3,1,8585.30000000001,668,,
856,train,2,1,5060.230000000004,260,,
857,train,3,2,7301.030000000003,435,3.0,True
858,train,2,1,3623.950000000001,275,,
859,test,2,3,5239.319999999998,451,,
860,train,2,1,851.4300000000002,58,,
861,train,2,1,6144.900000000002,209,29.0,True
862,train,2,1,836.4499999999999,14,,
863,test,3,1,564.77,32,,
864,train,2,1,2962.759999999999,46,,
865,train,2,1,5059.2699999999995,200,,
866,train,2,1,449.75999999999993,34,,
867,train,3,2,13417.569999999996,347,,
868,test,3,2,2253.04,58,,
869,test,2,2,2358.68,117,,
870,test,0,2,1201.3100000000004,63,,
871,train,3,5,15643.759999999993,134,,
872,train,2,1,2949.62,45,,
873,train,2,1,14650.63,93,,
874,test,2,2,2102.97,27,,
875,train,3,2,19748.93,897,,
876,train,2,2,3925.389999999999,180,,
877,test,2,2,550.99,19,,
878,train,3,2,906.31,33,,
879,train,3,1,3212.099999999999,118,,
880,train,3,3,46083.049999999996,336,,
881,train,2,1,1046.1599999999999,39,,
882,train,3,2,19804.039999999986,83,,
883,test,2,1,281.46999999999997,14,,
884,train,3,2,10115.589999999997,415,,
885,train,3,2,4342.169999999995,353,,
886,train,2,1,23005.84999999999,177,,
887,train,2,1,2054.2799999999997,62,,
888,train,2,1,3626.019999999999,60,,
889,train,3,2,1463.9299999999998,16,,
890,train,3,1,31299.399999999998,65,,
891,train,2,1,15396.029999999972,1187,,
892,train,3,1,9528.070000000005,389,,
893,train,2,2,720.3399999999998,34,,
894,train,2,1,1431.3400000000006,90,,
895,train,2,1,2454.5,48,,
896,test,3,1,2263.540000000001,151,,
897,train,2,1,2093.7599999999998,106,,
898,train,3,1,4775.1799999999985,239,,
899,train,2,1,5511.5699999999915,549,,
900,train,3,1,18790.389999999992,752,,
901,train,2,1,948.9099999999999,33,,
902,test,3,5,47530.68000000002,357,,
903,train,3,2,6642.890000000004,488,,
904,train,2,1,8551.9,70,,
905,train,3,1,4746.619999999995,282,,
906,train,3,1,1642.3799999999997,44,,
907,train,0,2,38969.79000000001,414,,
908,train,2,1,2866.5500000000015,169,,
909,train,2,1,8632.989999999994,394,,
910,test,3,2,18463.219999999998,112,,
911,train,3,1,1723.2899999999995,252,,
912,train,0,1,6643.82,75,,
913,train,3,1,7615.410000000004,414,5.0,True
914,train,2,1,8346.729999999998,80,,
915,train,2,1,3938.2,330,,
916,train,3,1,7185.919999999997,211,,
917,test,2,1,20315.419999999995,111,,
918,train,2,1,4959.329999999996,365,,
919,train,3,1,26453.199999999986,724,,
920,train,3,1,1977.5000000000007,135,,
921,train,2,1,2050.1099999999997,135,,
922,train,2,1,2306.18,120,,
923,train,3,1,975.5400000000001,41,,
924,test,3,1,952.6700000000001,24,,
925,train,2,2,8128.59000000001,604,,
926,train,3,2,187596.20000000004,206,,
927,train,2,1,3255.4399999999996,43,,
928,test,2,1,4984.339999999999,139,,
929,train,3,2,7010.119999999995,580,,
930,train,3,2,701.88,23,,
931,train,2,1,17781.920000000006,703,,
932,train,2,2,10477.34,57,,
933,train,3,1,10414.099999999995,558,,
934,train,2,1,9882.019999999997,347,2.0,True
935,train,2,2,1598.77,21,,
936,train,2,1,1467.42,90,,
937,train,2,1,896.02,26,,
938,train,3,1,17675.280000000002,541,,
939,train,2,1,12987.939999999995,140,,
940,train,3,3,5053.589999999998,50,,
941,train,2,2,119986.53,95,,
942,train,3,1,8056.049999999991,470,,
943,test,3,2,747.27,48,,
944,train,2,1,7534.070000000001,112,2.0,True
945,train,3,1,1839.9100000000003,107,,
946,train,2,1,14884.210000000001,182,,
947,train,2,1,7513.149999999994,319,,
948,train,2,2,682.34,29,,
949,train,3,1,1052.8900000000003,40,,
950,test,2,1,10308.910000000009,342,,
951,train,2,1,1584.2200000000005,106,,
952,train,2,1,4716.339999999999,78,,
953,train,2,1,3082.3399999999997,47,,
954,train,3,3,7370.13,52,,
955,train,2,1,451.54999999999995,30,,
956,train,3,1,10120.949999999993,81,,
957,train,2,1,261.32,21,,
958,test,2,2,26080.76999999999,128,,
959,train,2,1,3702.6999999999985,335,,
960,train,2,1,888.9699999999997,53,,
961,train,2,2,1474.04,51,,
962,train,2,1,492.46999999999997,28,,
963,test,3,1,8868.169999999995,725,,
964,train,2,1,801.6599999999997,75,,
965,test,2,1,3572.0700000000006,24,,
966,train,2,1,650.2199999999999,44,,
967,train,3,1,1724.8199999999997,60,,
968,train,3,3,27515.859999999993,514,,
969,train,2,1,800.14,13,,
970,train,2,1,4311.760000000001,291,,
971,train,2,1,4668.659999999998,207,,
972,train,2,1,15764.01000000001,1321,,
973,train,3,1,3702.930000000001,172,,
974,test,3,2,138081.38000000003,392,,
975,train,0,1,2166.91,100,,
976,train,3,2,650.2400000000001,38,,
977,test,3,1,7727.410000000001,324,,
978,train,2,2,10384.279999999995,286,,
979,test,2,1,5625.670000000001,34,,
980,train,2,2,16098.239999999993,1167,,
981,train,2,1,1136.4400000000003,24,,
982,train,3,2,2418.7000000000007,96,,
983,train,3,2,274140.0699999995,685,,
984,train,2,1,1440.4699999999998,76,,
985,train,3,1,6365.280000000002,35,,
986,test,2,1,1419.7199999999998,74,,
987,train,2,1,2623.44,46,,
988,train,2,1,1062.0700000000002,23,,
989,train,2,1,3031.66,165,,
990,train,3,1,7424.280000000002,437,,
991,train,2,1,1505.2700000000002,72,1.0,True
992,test,3,2,2761.8299999999986,132,,
993,test,2,1,299328.9900000001,761,,
994,train,2,3,7816.420000000004,212,,
995,test,3,1,4881.950000000003,55,,
996,train,2,1,886.7299999999997,54,,
997,train,3,1,2491.649999999999,147,,
998,train,2,1,3019.049999999999,60,,
999,train,2,1,2015.95,158,,
1000,train,3,1,19956.48000000003,333,,
1001,test,3,1,13780.350000000006,403,,
1002,test,2,1,4264.639999999999,241,,
1003,train,2,1,445.00000000000006,27,,
1004,test,3,2,7738.19,144,,
1005,train,3,1,1730.21,25,,
1006,train,2,1,2151.140000000001,28,,
1007,train,2,4,10738.08,83,,
1008,train,2,1,384.51000000000005,27,,
1009,train,3,1,406.04999999999995,9,,
1010,train,2,1,3446.900000000001,94,,
1011,train,2,1,7812.8200000000015,103,,
1012,train,3,2,6282.710000000001,31,,
1013,train,3,3,4721.9000000000015,71,,
1014,test,3,3,4134.310000000001,200,,
1015,train,2,2,469078.98,1139,,
1016,train,3,1,3001.9899999999993,98,,
1017,train,3,1,579.75,43,,
1018,train,3,1,1813.7599999999995,51,,
1019,train,3,2,172700.21000000014,1000,,
1020,train,2,1,851.0900000000001,31,,
1021,test,2,2,3625.02,53,,
1022,train,2,1,6248.239999999996,503,,
1023,train,2,2,178545.71000000005,343,,
1024,train,3,1,3086.1700000000005,164,,
1025,train,0,4,9168.160000000002,395,,
1026,train,0,2,7102.609999999999,247,,
1027,train,2,1,9471.620000000003,87,,
1028,train,2,1,1896.32,86,,
1029,train,2,1,951.4000000000002,48,,
1030,train,3,4,9315.200000000003,723,,
1031,train,3,1,1308.3299999999997,50,,
1032,train,2,1,2801.770000000001,192,,
1033,train,2,1,1880.500000000001,109,,
1034,train,3,5,1881155.1199999987,855,75.0,True
1035,train,2,1,2334.5599999999986,104,,
1036,train,2,1,1482.0999999999997,73,,
1037,train,2,2,999.74,38,,
1038,train,3,1,92592.23999999993,297,,
1039,train,2,1,337.43000000000006,16,,
1040,train,2,1,1494.6699999999998,127,,
1041,train,2,1,6844.680000000001,119,,
1042,train,3,2,8352.08,324,,
1043,train,2,2,5869.410000000003,416,,
1044,test,0,1,2657.4199999999987,117,,
1045,train,2,1,458.87,17,,
1046,test,3,3,936.78,38,,
1047,train,2,1,53525.54,102,,
1048,test,2,2,370.57,33,,
1049,train,0,1,10842.46999999999,274,27.0,True
1050,train,3,1,731.8500000000001,25,,
1051,train,2,1,548.88,21,,
1052,train,2,1,28829.539999999997,175,,
1053,train,2,1,3002.7899999999995,97,,
1054,train,2,2,2776.35,19,,
1055,train,3,1,2372.43,21,,
1056,train,2,1,448239.47,281,,
1057,test,2,2,133919.44,212,,
1058,train,2,1,88069.43000000001,80,,
1059,train,2,2,705294.4400000002,218,10.0,True
1060,train,2,2,2474.579999999999,176,,
1061,train,2,1,4965.349999999999,31,,
1062,train,3,3,1441.0100000000004,83,,
1063,train,3,1,1888.21,43,,
1064,train,3,2,24826.069999999996,176,,
1065,test,2,1,1677.0499999999995,67,,
1066,train,3,2,25428.61,108,,
1067,train,2,1,1956.3900000000008,79,,
1068,train,3,1,3433.1600000000017,144,,
1069,train,2,1,1478.47,99,,
1070,train,3,2,17252.260000000002,44,,
1071,train,3,1,35639.92000000001,223,,
1072,train,2,1,1477.1999999999998,43,,
1073,train,3,2,1305.51,21,,
1074,train,3,1,20451.600000000028,531,,
1075,train,3,1,2147.9100000000003,75,,
1076,train,2,1,2976.799999999999,75,,
1077,train,2,1,5751.740000000002,118,,
1078,test,2,1,36102.21,102,,
1079,train,2,3,626.04,31,,
1080,test,2,1,2036.1099999999994,128,,
1081,train,3,1,8637.920000000004,499,11.0,True
1082,train,0,2,1002838.599999999,2392,63.0,True
1083,test,3,3,6054.039999999991,514,,
1084,test,2,1,11067.990000000005,568,,
1085,test,3,1,13015.360000000002,73,,
1086,test,3,1,29861.899999999994,39,,
1087,train,2,1,1048.2700000000002,72,,
1088,train,3,3,12772.840000000002,102,,
1089,train,2,1,9550.480000000001,40,,
1090,train,2,1,1665.5700000000004,57,,
1091,train,2,1,3096.96,75,,
1092,train,3,1,207331.62,222,,
1093,train,3,2,3413.2100000000005,154,1.0,True
1094,train,2,2,5386.779999999997,119,,
1095,train,2,1,6194.429999999996,490,,
1096,train,3,4,10540.459999999995,189,,
1097,test,2,1,16455.43,57,,
1098,test,2,1,1741.0399999999997,42,,
1099,train,2,1,730.7399999999999,32,,
1100,train,2,1,14242.959999999986,1304,,
1101,train,2,1,471.4500000000001,28,,
1102,test,3,1,91842.57000000017,544,,
1103,test,3,1,2206.3700000000003,59,,
1104,train,2,1,540.97,12,,
1105,train,2,1,13749.150000000003,240,,
1106,train,2,1,897830.3199999995,351,,
1107,train,3,3,13671.939999999995,136,,
1108,train,2,2,8275.150000000003,560,,
1109,train,2,2,6147.539999999996,446,,
1110,train,2,1,1694.6099999999994,114,,
1111,train,2,2,5669.159999999998,237,,
1112,test,3,3,6220.989999999999,318,,
1113,train,3,3,957021.2300000007,722,,
1114,train,2,2,5106.579999999999,96,,
1115,test,2,1,1397.9899999999998,78,,
1116,train,2,3,27773.82,55,,
1117,train,2,1,9394.329999999985,759,,
1118,train,3,4,540.8399999999999,27,,
1119,train,2,1,946.6399999999996,61,,
1120,train,2,2,3855.4199999999987,237,,
1121,train,3,1,7758.179999999999,40,,
1122,train,3,1,5275.399999999997,152,,
1123,train,3,5,5928.3499999999985,362,,
1124,test,2,1,807.1300000000001,29,,
1125,train,3,1,3435.2299999999996,35,,
1126,train,2,2,2419.97,168,,
1127,train,2,2,769.88,50,,
1128,test,2,2,737.0599999999998,35,,
1129,train,2,1,177502.71,130,62.0,True
1130,train,2,1,21700.289999999983,677,,
1131,train,3,2,2468.629999999999,170,,
1132,train,2,3,14437.759999999993,441,43.0,True
1133,test,3,1,1406.26,15,,
1134,train,3,2,1905.1599999999999,43,,
1135,train,3,2,6376.109999999997,67,,
1136,train,2,1,10136.559999999996,411,,
1137,train,2,1,1667.4600000000005,127,,
1138,train,2,1,2701.6399999999985,145,,
1139,test,2,3,13301.449999999988,982,,
1140,train,2,1,257.6,12,,
1141,train,3,1,1024.4099999999999,19,,
1142,train,0,3,13671.860000000013,133,,
1143,test,2,1,5415.499999999999,359,,
1144,test,2,1,6189.559999999995,496,,
1145,train,3,3,58673.57999999997,142,,
1146,test,3,1,4793.48,56,,
1147,train,3,1,5874.91,37,,
1148,train,2,1,2499.31,74,,
1149,train,3,1,4656.560000000001,74,,
1150,train,2,4,2365.6099999999997,26,,
1151,train,2,1,3462.0299999999993,271,,
1152,train,3,1,10106.549999999997,255,,
1153,train,3,1,3264.299999999998,194,,
1154,train,2,2,4392.2300000000005,52,,
1155,train,2,1,10211.480000000001,123,,
1156,train,2,3,3267.6899999999996,188,,
1157,test,3,1,13965.15,371,,
1158,train,3,3,814402.4999999993,624,14.0,True
1159,train,2,1,1096.2800000000002,25,,
1160,train,2,2,1728.2000000000003,93,,
1161,train,3,2,1260458.7099999988,2351,92.0,True
1162,train,2,1,2649.9500000000016,218,,
1163,train,3,1,21687.299999999996,107,,
1164,train,2,2,476.11,30,,
1165,train,3,2,1188.6199999999997,44,,
1166,train,3,4,12498.44,51,,
1167,train,2,1,15718.530000000012,990,,
1168,train,3,1,299639.81000000006,338,,
1169,train,2,1,1736.7699999999998,34,,
1170,test,3,2,12556.790000000006,921,,
1171,train,3,1,51067.80000000002,893,,
1172,train,2,1,692.94,40,,
1173,train,3,2,40340.619999999966,764,,
1174,train,3,2,4081.060000000001,268,,
1175,test,3,3,25767.009999999995,1318,,
1176,train,2,1,1903.4299999999998,68,,
1177,train,3,1,10149.62,342,,
1178,train,2,1,592.6500000000001,40,,
1179,test,2,1,2969.2200000000003,40,,
1180,train,2,2,78026.67000000003,235,,
1181,train,2,2,21368.600000000006,167,,
1182,train,2,1,17372.180000000004,404,,
1183,test,2,1,14593.049999999996,1067,,
1184,train,0,1,2441.6300000000006,79,,
1185,test,2,1,17558.199999999997,64,,
1186,train,2,1,3546.390000000001,122,,
1187,train,0,1,1493.1,101,,
1188,train,2,1,5843.009999999998,174,,
1189,train,3,1,7737.480000000002,445,,
1190,test,3,4,457772.65000000026,1588,,
1191,train,2,3,2711.7,123,,
1192,train,3,1,21448.659999999993,169,4.0,True
1193,train,3,1,965.9899999999999,31,,
1194,train,2,2,11831.950000000003,1101,,
1195,test,2,1,3798.9700000000007,36,,
1196,train,3,2,647.1700000000001,26,,
1197,train,3,1,120338.94000000002,91,,
1198,train,2,1,1810.4799999999998,104,1.0,True
1199,test,3,1,78712.93999999993,1185,,
1200,train,2,1,28381.14999999999,102,,
1201,train,3,2,2796.120000000001,180,,
1202,train,3,1,2239.4199999999996,24,,
1203,train,0,1,1961.3300000000004,92,,
1204,train,2,1,1567.4499999999998,34,,
1205,train,3,1,292.27,17,,
1206,train,3,2,2803.520000000001,71,,
1207,train,2,1,1270.3900000000003,75,,
1208,test,2,1,1934.94,29,,
1209,train,2,1,9563.929999999995,373,,
1210,train,3,1,5881.419999999997,325,,
1211,train,3,1,753.4399999999999,49,,
1212,train,2,1,2172.79,33,,
1213,train,2,2,9005.890000000001,788,,
1214,train,3,2,759.5400000000001,52,,
1215,test,2,1,6085.799999999997,320,,
1216,train,3,5,2947.810000000001,77,,
1217,train,0,4,68025.83000000003,273,,
1218,test,3,1,28396.139999999996,133,,
1219,train,3,1,19376.00999999999,122,,
1220,train,3,2,8907.499999999993,524,1.0,True
1221,train,2,2,6283.900000000004,571,,
1222,train,3,1,6002.919999999995,481,,
1223,train,2,1,2118.6099999999997,68,,
1224,train,2,1,21350.059999999998,256,,
1225,train,3,2,11510.91,58,,
1226,train,3,1,4557.200000000002,345,,
1227,train,3,1,6869.07,366,,
1228,train,3,1,19543.12,425,,
1229,train,3,1,2289.5299999999997,105,,
1230,train,2,1,4054.7199999999984,81,,
1231,train,3,2,3441832.0000000014,242,,
1232,train,2,2,1440486.66,374,76.0,True
1233,train,2,1,4265.499999999996,366,,
1234,train,3,2,188777.04000000007,761,,
1235,train,2,1,4746.720000000003,360,,
1236,train,2,1,7834.839999999999,134,,
1237,train,3,1,1824.8200000000002,81,,
1238,train,2,2,697.53,34,,
1239,train,2,1,12309.449999999983,998,,
1240,test,2,1,18085.000000000004,1342,,
1241,train,3,2,17096.21,79,,
1242,train,0,1,3715.6200000000003,78,,
1243,train,2,3,6265.830000000005,118,,
1244,train,2,2,1288.79,31,,
1245,train,2,1,696.45,24,,
1246,train,3,1,2717.2500000000014,167,,
